ax,ay,Kxx,Kyy,Kxy,R,var_Kxx,var_Kyy,var_Kxy
1.4,0.8500000000000001,0.005106851771119949,0.006697791253836197,-0.005385406829261401,0.7624680402207178,5.320420732942547e-08,4.666736451195073e-08,6.162842175046434e-08
1.4,0.9,0.005321778378497134,0.006632050576744764,-0.005513868803726372,0.8024333223811516,4.5667972728665625e-08,4.760485084994047e-08,5.833861224972013e-08
1.4,0.95,0.005495573741574695,0.0065917403778157,-0.00562416361346756,0.8337060361281642,4.27016466831632e-08,6.072990184199285e-08,6.451450571013903e-08
1.4,1.0,0.005629276917377086,0.006532170409908536,-0.005685358974904542,0.8617774130384187,3.719564274341038e-08,4.444415655352597e-08,5.1911139052622056e-08
1.4,1.05,0.005776362535248558,0.0065096642790156796,-0.005773914889691419,0.8873518337756732,2.666334678590614e-08,3.826802797676875e-08,4.234055916480851e-08
1.4,1.1,0.00582810803010063,0.006397402973467787,-0.005758541607022419,0.9110115548874727,2.3360301322876623e-08,3.3688497609116275e-08,3.459773779440291e-08
1.4,1.15,0.005978544214895735,0.0064121696667968405,-0.005855617215558289,0.932374613518653,2.1164402652436944e-08,3.3289266248079096e-08,3.475785609613923e-08
1.4,1.2,0.0060417322961304155,0.006343575836715031,-0.005857077562850899,0.9524174458768789,2.4231547073198545e-08,3.031298052545623e-08,3.3506846152882354e-08
1.4,1.25,0.006124960920702697,0.006298316157836607,-0.005883225709101744,0.9724759391574501,2.444728775727555e-08,2.857004256175947e-08,3.2213169880393005e-08
1.4,1.2999999999999998,0.006175397453923545,0.006239769805316531,-0.005882072737172159,0.9896835374699017,2.536563577177539e-08,2.9421027148720772e-08,3.4122826082647484e-08
1.4,1.3499999999999999,0.0062566280457987756,0.006207098396476165,-0.005908776679594115,1.0079795173459356,2.7112246042800172e-08,2.9567242446902438e-08,3.4413277916663334e-08
1.4,1.4,0.006302770676040749,0.006151015175461732,-0.005907950387592381,1.0246716186271845,2.348138516734286e-08,2.5472628675914815e-08,2.8704809066257167e-08
